access_id,access_date,emp_id,course_name,chapter
1,2017-10-06,119,oracle-sql,introduction-to-sql-oracle-sql-102
2,2017-10-06,119,informatica,rank-transforamtion-informatica-405
3,2017-10-10,119,oracle-sql,introduction-to-sql-oracle-sql-102
4,2017-10-17,119,informatica,introduction-to-informatica-informatica-392
5,2017-10-17,119,informatica,working-with-files-informatica-394
6,2018-02-04,119,cata-warehouse-concepts,slowly-changing-dimension-scd1
7,2018-02-04,119,cata-warehouse-concepts,introduction-to-dimensional-modeling
8,2018-02-04,119,oracle-plsql,cursor-scenario-customer-grading-par
9,2018-02-04,119,oracle-plsql,cursor-scenario-customer-grading-p
10,2018-02-04,119,sdlc,part-1-sdlc-344
11,2018-02-04,119,rdbms,representing-relationship-in-logical-and
12,2018-02-04,119,rdbms,identifying-entities-assignment-rdbms-49
13,2018-02-04,119,rdbms,entities-and-relationships-assignment-rdbms-50
14,2018-02-04,119,rdbms,visualize-data-assignment-rdbms-51
15,2018-02-04,119,informatica,scd-type-2-informatica-409
16,2018-02-06,119,cognos,difference-between-query-calculation
17,2018-02-06,119,cognos,difference-between-query-calculation
18,2018-02-06,119,cognos,layout-calculation-cognos-470
19,2018-02-09,119,oracle-sql,select-outer-join-oracle-sql-123
20,2018-02-09,119,oracle-sql,select-full-outer-join-oracle-sql-129
21,2018-02-09,119,oracle-sql,select-full-outer-join-oracle-sql-129
22,2017-10-09,136,rdbms,introduction-file
23,2017-10-09,136,rdbms,introduction-file
24,2017-10-09,136,rdbms,introduction-file
25,2017-10-09,136,rdbms,expectation-from-you-file-rdbms-25
26,2017-10-17,152,cognos,creating-filters-and-calculated-columns-cognos
27,2017-10-17,152,oracle-sql,introduction-to-sql-oracle-sql-102
28,2017-10-27,152,oracle-sql,introduction-to-sql-oracle-sql-102
29,2017-10-27,152,oracle-sql,introduction-to-sql-oracle-sql-102
30,2017-11-07,152,oracle-sql,introduction-to-sql-oracle-sql-102
31,2017-11-07,152,cognos,creating-filters-and-calculated-columns-cognos
32,2017-11-09,152,oracle-sql,introduction-to-sql-oracle-sql-102
33,2017-11-09,152,oracle-sql,introduction-to-sql-oracle-sql-102
34,2017-11-09,152,oracle-sql,sql_class_expectation-oracle-sql-103
35,2017-11-09,152,oracle-sql,understanding-oracle-database-connectivity
36,2017-11-09,152,oracle-sql,sql-introduction-and-types-of-sql-statem
37,2017-11-09,152,oracle-sql,introduction_to_application-oracle-sql-106
38,2017-11-09,152,oracle-sql,data-definition-language-oracle-sql-107
39,2017-11-09,152,oracle-sql,data-manipulation-language-customer-oracle-sql-108
40,2017-11-09,152,oracle-sql,writing-simple-select-statements-oracle-sql-109
41,2017-11-09,152,oracle-sql,data-manipulation-language-oracle-sql-110
42,2017-11-09,152,oracle-sql,dml-scenario-phone-plan-oracle-sql-132
43,2017-11-09,152,oracle-sql,writing-simple-select-statements
44,2017-11-09,152,oracle-sql,writing-simple-select-clause
45,2017-11-09,152,oracle-sql,select-statement-dealing-part1-oracle-sql-113
46,2017-11-09,152,oracle-sql,select-statement-dealing-part2-oracle-sql-114
47,2017-11-09,152,oracle-sql,select-statement-subquery-oracle-sql-115
48,2017-11-09,152,oracle-sql,introduction-to-aggregate-functions-part-i
49,2017-11-09,152,oracle-sql,introduction-to-aggregate-functions
50,2017-11-09,152,oracle-sql,group-by-and-having-clause-oracle-sql-118
51,2017-11-09,152,oracle-sql,writing-different-queries-on
52,2017-11-09,152,oracle-sql,group-by-and-having-clause-partii-oracle-sql-120
53,2017-11-15,152,oracle-sql,introduction-to-sql-oracle-sql-102
54,2017-11-15,152,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
55,2017-11-15,152,rdbms,introduction-file
56,2017-11-16,152,oracle-sql,introduction-to-sql-oracle-sql-102
57,2017-11-16,152,rdbms,introduction-file
58,2017-11-16,152,oracle-sql,introduction-to-sql-oracle-sql-102
59,2017-11-16,152,rdbms,introduction-file
60,2017-11-27,152,oracle-sql,introduction-to-sql-oracle-sql-102
61,2017-11-27,152,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
62,2017-11-27,152,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
63,2017-11-27,152,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
64,2018-02-05,152,oracle-sql,introduction-to-sql-oracle-sql-102
65,2018-02-05,152,oracle-sql,introduction-to-sql-oracle-sql-102
66,2018-02-05,152,oracle-sql,introduction-to-sql-oracle-sql-102
67,2017-10-25,158,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
68,2017-10-25,158,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
69,2017-10-25,158,cata-warehouse-concepts,introduction-to-dw-cata-warehouse-concepts-71
70,2017-10-25,158,integration-services,performing-basic-tasks-integration-services-348
71,2017-10-25,158,integration-services,performing-basic-tasks-integration-services-348
72,2017-10-25,158,oracle-sql,introduction-to-sql-oracle-sql-102
73,2017-10-27,158,cata-warehouse-concepts,introduction-to-dw-cata-warehouse-concepts-71
74,2017-11-17,159,oracle-sql,dml-scenario-phone-plan-oracle-sql-132
75,2017-11-17,159,oracle-plsql,introduction-to-pl-sql-oracle-plsql-133
76,2017-11-17,159,oracle-plsql,sample-pl-sql-block-oracle-plsql-134
77,2017-11-17,159,oracle-plsql,cursor-scenario-customer-grading-par
78,2017-11-17,159,rdbms,types-of-databases-file-rdbms-31
79,2017-12-26,229,oracle-sql,introduction-to-sql-oracle-sql-102
80,2017-12-26,229,oracle-sql,sql-and-oracle-quiz-oracle-sql-131
81,2017-12-27,229,oracle-sql,writing-simple-select-clause
82,2017-12-27,229,oracle-sql,sql-introduction-and-types-of-sql-statem
83,2017-12-27,229,oracle-sql,select-statement-dealing-part1-oracle-sql-113
84,2017-12-27,229,oracle-sql,select-statement-dealing-part2-oracle-sql-114
85,2017-12-27,229,oracle-sql,select-statement-subquery-oracle-sql-115
86,2017-12-27,229,oracle-sql,group-by-and-having-clause-oracle-sql-118
87,2017-12-27,229,oracle-sql,select-number-functions-oracle-sql-125
88,2017-12-27,229,oracle-sql,writing-simple-select-statements
89,2017-12-27,229,oracle-sql,select-statement-subquery-oracle-sql-115
90,2018-01-03,229,oracle-sql,data-definition-language-oracle-sql-107
91,2018-01-03,229,oracle-sql,writing-simple-select-clause
92,2018-02-05,229,oracle-plsql,banking-process-scenario-with-deposit
93,2018-02-05,229,oracle-plsql,banking-process-scenario-withdraw-oracle-plsql-140
94,2018-02-05,229,oracle-plsql,banking-process-scenario-with-deposit
95,2018-02-05,229,oracle-plsql,banking-process-scenario-with-deposit
96,2018-02-09,229,oracle-plsql,banking-process-scenario-withdraw-oracle-plsql-140
97,2018-02-09,229,oracle-plsql,banking-process-scenario-minimum-bal
98,2018-02-12,229,oracle-plsql,banking-process-scenario-withdraw-oracle-plsql-140
99,2018-02-12,229,oracle-plsql,banking-process-scenario-with-deposit
100,2018-02-12,229,oracle-plsql,banking-process-scenario-minimum-bal
101,2018-02-19,229,rdbms,introduction-file
102,2018-02-19,229,rdbms,databases-file-rdbms-30
103,2018-02-19,229,rdbms,what-is-data-part-1-file-rdbms-26
104,2018-02-19,229,rdbms,entities-file-rdbms-28
105,2018-02-19,229,rdbms,visualizing-retail-business-file-rdbms-29
106,2018-02-19,229,rdbms,databases-file-rdbms-30
107,2018-02-19,229,rdbms,types-of-databases-file-rdbms-31
108,2018-02-19,229,rdbms,relational-dbms-file-rdbms-32
109,2018-02-19,229,rdbms,rdbms-products-in-the-market-file-rdbms-33
110,2018-02-19,229,rdbms,three-types-of-relationships-file-rdbms-34
111,2018-02-19,229,rdbms,three-types-of-relationships-file-rdbms-34
112,2018-02-19,229,rdbms,entities-and-relationships-example-file-rdbms-35
113,2018-02-19,229,rdbms,primary-key-foreign-key-file-rdbms-38
114,2018-02-19,229,rdbms,visualizing-data-file-rdbms-36
115,2018-02-19,229,rdbms,tables-in-rdbms-file-rdbms-37
116,2018-02-19,229,rdbms,ef-codds-rules-file
117,2018-02-19,229,rdbms,what-is-a-transaction-file-rdbms-40
118,2018-02-19,229,rdbms,what-is-a-transaction-file-rdbms-40
119,2018-02-19,229,rdbms,acid-property-file-rdbms-41
120,2018-02-19,229,rdbms,what-is-a-transaction-file-rdbms-40
121,2018-02-20,229,rdbms,what-is-a-transaction-file-rdbms-40
122,2018-02-20,229,rdbms,acid-property-file-rdbms-41
123,2018-02-20,229,rdbms,conceptual-model-file-rdbms-42
124,2018-02-20,229,rdbms,sample-conceptual-model-file-rdbms-43
125,2018-02-20,229,rdbms,representing-relationship-in-logical-and
126,2018-02-20,229,rdbms,sample-logical-model-file-rdbms-45
127,2018-02-20,229,rdbms,sample-questions-from-business-file-rdbms-46
128,2018-02-20,229,rdbms,next-steps-file-rdbms-47
129,2018-02-20,229,rdbms,show-only-topic-1-rdbms-48
130,2018-02-20,229,rdbms,identifying-entities-assignment-rdbms-49
131,2018-02-20,229,rdbms,rdbms-concepts-assignment-rdbms-52
132,2018-02-20,229,rdbms,project-rdbms-53
133,2018-02-20,229,rdbms,rdbms-concepts-quiz-rdbms-54
134,2018-02-20,229,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
135,2018-02-22,229,oracle-plsql,cursor-scenario-customer-grading-par
136,2018-02-22,229,oracle-plsql,cursor-scenario-customer-grading-p
137,2018-03-04,229,cata-warehouse-concepts,slowly-changing-dimension-scd1
138,2018-03-27,229,sdlc,part-1-sdlc-344
139,2018-04-18,229,tableau,getting-started
140,2018-04-20,229,tableau,getting-started
141,2018-03-26,245,cata-warehouse-concepts,introduction-to-dw-cata-warehouse-concepts-71
142,2018-03-26,245,cata-warehouse-concepts,introduction-to-dw-cata-warehouse-concepts-71
143,2018-03-26,245,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
144,2018-03-26,245,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
145,2018-03-27,245,cata-warehouse-concepts,introduction-to-dw-cata-warehouse-concepts-71
146,2018-03-27,245,cata-warehouse-concepts,differences-between-oltp-and-dw
147,2018-03-27,245,cata-warehouse-concepts,dw-architecture-cata-warehouse-concepts-73
148,2018-03-27,245,cata-warehouse-concepts,definition-of-dw-part-one-cata
149,2018-03-27,245,cata-warehouse-concepts,differences-between-oltp-and-dw
150,2018-03-27,245,cata-warehouse-concepts,dw-architecture-cata-warehouse-concepts-73
151,2018-03-27,245,cata-warehouse-concepts,differences-between-oltp-and-dw
152,2018-03-27,245,cata-warehouse-concepts,differences-between-oltp-and-dw
153,2018-04-05,245,tableau,getting-started
154,2018-04-05,245,tableau,getting-started
155,2018-04-05,245,tableau,creating-sets-and-calculations
156,2018-04-06,245,tableau,top-n-analysis-sorting-tableau
157,2018-02-02,253,rdbms,types-of-databases-file-rdbms-31
158,2018-02-05,253,rdbms,types-of-databases-file-rdbms-31
159,2018-02-05,253,oracle-plsql,cursor-scenario-customer-grading-par
160,2018-02-05,253,oracle-plsql,sample-pl-sql-block-oracle-plsql-134
161,2018-02-12,253,oracle-plsql,exception-handling-oracle-plsql-135
162,2018-02-12,253,oracle-plsql,exception-part-one-oracle-plsql-143
163,2018-02-12,253,oracle-plsql,exception-part-two-oracle-plsql-144
164,2018-04-06,253,integration-services,basic-transformations-integration-services-349
165,2018-04-07,253,integration-services,variables-integration-services-350
166,2018-04-07,253,integration-services,expressions-integration-services-352
167,2018-05-20,253,power-bi,introduction-to-power-bi-power-bi-151
168,2018-01-23,267,tableau,publishing-to-tableau-online-tableau
169,2018-01-23,267,business-objects,components-of-bo-file-business-objects-56
170,2018-01-23,269,micro-strategy,set-qualification-filters-micro-strategy
171,2018-01-23,269,oracle-sql,introduction-to-sql-oracle-sql-102
172,2018-01-23,269,tableau,getting-started
173,2018-01-23,269,cognos,creating-project-and-namespace-cognos-453
174,2018-01-23,269,cognos,creating-project-and-namespace-cognos-453
175,2018-01-23,269,oracle-sql,introduction-to-sql-oracle-sql-102
176,2018-01-23,269,oracle-sql,select-string-function-part-ii-oracle-sql-127
177,2018-03-03,290,cata-warehouse-concepts,definition-of-dw-part-one-cata
178,2018-03-03,290,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
179,2018-03-03,290,rdbms,introduction-file
180,2018-03-04,290,oracle-sql,introduction-to-sql-oracle-sql-102
181,2018-03-04,290,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
182,2018-03-04,290,cata-warehouse-concepts,definition-of-dw-part-one-cata
183,2018-04-06,290,business-objects,introduction-to-business-objects-file
184,2018-04-06,290,integration-services,variables-integration-services-350
185,2018-04-06,290,integration-services,variables-integration-services-350
186,2018-04-17,290,integration-services,sequence-containers-and-for-loops-integration
187,2018-04-18,290,cata-warehouse-concepts,introduction-to-dw-cata-warehouse-concepts-71
188,2018-04-18,290,cata-warehouse-concepts,star-and-snowflake-schemas-cata
189,2018-03-27,301,rdbms,entities-and-relationships-example-file-rdbms-35
190,2018-03-29,301,oracle-plsql,introduction-to-pl-sql-oracle-plsql-133
191,2018-03-29,301,rdbms,what-is-data-part-1-file-rdbms-26
192,2018-03-29,301,rdbms,what-is-data-part-2-file-rdbms-27
193,2018-03-29,301,rdbms,what-is-data-part-2-file-rdbms-27
194,2018-03-29,301,rdbms,entities-file-rdbms-28
195,2018-03-29,301,rdbms,visualizing-retail-business-file-rdbms-29
196,2018-03-29,301,rdbms,databases-file-rdbms-30
197,2018-03-29,301,rdbms,types-of-databases-file-rdbms-31
198,2018-03-29,301,rdbms,relational-dbms-file-rdbms-32
199,2018-03-29,301,rdbms,rdbms-products-in-the-market-file-rdbms-33
200,2018-03-29,301,rdbms,three-types-of-relationships-file-rdbms-34
201,2018-03-29,301,rdbms,entities-and-relationships-example-file-rdbms-35
202,2018-03-29,301,cata-warehouse-concepts,difference-between-3rd-nf-and
203,2018-03-29,301,rdbms,visualizing-data-file-rdbms-36
204,2018-03-29,301,rdbms,tables-in-rdbms-file-rdbms-37
205,2018-03-29,301,rdbms,primary-key-foreign-key-file-rdbms-38
206,2018-03-29,301,rdbms,project-rdbms-53
207,2018-03-29,301,rdbms,rdbms-concepts-assignment-rdbms-52
208,2018-03-29,301,rdbms,visualize-data-assignment-rdbms-51
209,2018-03-29,301,rdbms,ef-codds-rules-file
210,2018-03-29,301,rdbms,what-is-a-transaction-file-rdbms-40
211,2018-03-29,301,rdbms,acid-property-file-rdbms-41
212,2018-03-29,301,rdbms,conceptual-model-file-rdbms-42
213,2018-03-29,301,rdbms,sample-conceptual-model-file-rdbms-43
214,2018-03-29,301,rdbms,representing-relationship-in-logical-and
215,2018-03-29,301,rdbms,sample-logical-model-file-rdbms-45
216,2018-03-29,301,rdbms,sample-questions-from-business-file-rdbms-46
217,2018-03-29,301,rdbms,next-steps-file-rdbms-47
218,2018-03-29,301,rdbms,show-only-topic-1-rdbms-48
219,2018-03-29,301,rdbms,show-only-topic-1-rdbms-48
220,2018-03-29,301,rdbms,show-only-topic-1-rdbms-48
221,2018-03-30,301,oracle-plsql,plsql-quiz-oracle-plsql-150
222,2018-04-02,301,integration-services,performing-basic-tasks-integration-services-348
223,2018-04-02,301,integration-services,performing-basic-tasks-integration-services-348
224,2018-04-02,301,integration-services,performing-basic-tasks-integration-services-348
225,2018-04-04,301,cata-warehouse-concepts,introduction-to-dw-cata-warehouse-concepts-71
226,2018-04-04,301,cata-warehouse-concepts,differences-between-oltp-and-dw
227,2018-04-05,301,power-bi,introduction-to-power-bi-power-bi-151
228,2018-04-05,301,cata-warehouse-concepts,introduction-to-dw-cata-warehouse-concepts-71
229,2018-04-05,301,tableau,getting-started
230,2018-04-05,301,integration-services,getting-started-integration-services-347
231,2018-04-06,301,cata-warehouse-concepts,differences-between-oltp-and-dw
232,2018-04-06,301,cata-warehouse-concepts,dw-architecture-cata-warehouse-concepts-73
233,2018-04-06,301,cata-warehouse-concepts,dw-architecture-cata-warehouse-concepts-73
234,2018-04-06,301,cata-warehouse-concepts,definition-of-dw-part-one-cata
235,2018-04-09,301,oracle-sql,introduction-to-sql-oracle-sql-102
236,2018-04-09,301,oracle-sql,sql_class_expectation-oracle-sql-103
237,2018-04-09,301,oracle-sql,sql_class_expectation-oracle-sql-103
238,2018-04-09,301,oracle-sql,sql_class_expectation-oracle-sql-103
239,2018-04-09,301,oracle-sql,sql_class_expectation-oracle-sql-103
240,2018-04-09,301,oracle-sql,introduction-to-sql-oracle-sql-102
241,2018-04-09,301,oracle-sql,introduction-to-sql-oracle-sql-102
242,2018-04-09,301,oracle-sql,introduction-to-sql-oracle-sql-102
243,2018-04-11,301,cata-warehouse-concepts,dw-architecture-cata-warehouse-concepts-73
244,2018-04-11,301,cata-warehouse-concepts,definition-of-dw-part-one-cata
245,2018-04-12,301,cata-warehouse-concepts,definition-of-datawarehouse-part-ii
246,2018-04-12,301,cata-warehouse-concepts,definition-of-dw-part-one-cata
247,2018-04-12,301,cata-warehouse-concepts,definition-of-datawarehouse-part-ii
248,2018-04-12,301,cata-warehouse-concepts,definition-of-datawarehouse-part-iii
249,2018-04-12,301,cata-warehouse-concepts,different-approaches-to-build-dw
250,2018-04-13,301,rdbms,what-is-data-part-1-file-rdbms-26
251,2018-04-13,301,rdbms,sample-logical-model-file-rdbms-45
252,2018-04-18,301,cata-warehouse-concepts,definition-of-datawarehouse-part-ii
253,2018-04-18,301,cata-warehouse-concepts,definition-of-datawarehouse-part-iii
254,2018-04-18,301,cata-warehouse-concepts,different-approaches-to-build-dw
255,2018-04-18,301,oracle-sql,sql_class_expectation-oracle-sql-103
256,2018-04-18,301,oracle-sql,understanding-oracle-database-connectivity
257,2018-04-18,301,oracle-sql,sql-introduction-and-types-of-sql-statem
258,2018-04-19,301,oracle-sql,sql-introduction-and-types-of-sql-statem
259,2018-04-21,301,oracle-sql,understanding-oracle-database-connectivity
260,2018-04-21,301,oracle-sql,sql-introduction-and-types-of-sql-statem
261,2018-04-21,301,oracle-sql,introduction_to_application-oracle-sql-106
262,2018-04-21,301,oracle-sql,data-definition-language-oracle-sql-107
263,2018-04-21,301,oracle-sql,data-manipulation-language-customer-oracle-sql-108
264,2018-04-21,301,oracle-sql,writing-simple-select-statements-oracle-sql-109
265,2018-04-21,301,oracle-sql,data-manipulation-language-oracle-sql-110
266,2018-04-21,301,oracle-sql,dml-scenario-phone-plan-oracle-sql-132
267,2018-04-21,301,oracle-sql,writing-simple-select-statements
268,2018-04-21,301,oracle-sql,writing-simple-select-clause
269,2018-04-21,301,oracle-sql,select-statement-dealing-part1-oracle-sql-113
270,2018-04-21,301,oracle-sql,select-statement-dealing-part2-oracle-sql-114
271,2018-04-21,301,oracle-sql,select-statement-subquery-oracle-sql-115
272,2018-04-21,301,oracle-sql,introduction-to-aggregate-functions-part-i
273,2018-04-21,301,oracle-sql,introduction-to-aggregate-functions
274,2018-04-21,301,oracle-sql,group-by-and-having-clause-oracle-sql-118
275,2018-04-21,301,oracle-sql,writing-different-queries-on
276,2018-04-21,301,oracle-sql,group-by-and-having-clause-partii-oracle-sql-120
277,2018-04-21,301,oracle-sql,sql-simple-join-oracle-sql-121
278,2018-04-21,301,oracle-sql,select-simple-join-partii-oracle-sql-122
279,2018-04-21,301,oracle-sql,select-outer-join-oracle-sql-123
280,2018-04-21,301,oracle-sql,select-date-functions-oracle-sql-124
281,2018-04-21,301,oracle-sql,select-number-functions-oracle-sql-125
282,2018-04-21,301,oracle-sql,select-string-functions-oracle-sql-126
283,2018-04-21,301,oracle-sql,select-string-function-part-ii-oracle-sql-127
284,2018-04-21,301,oracle-sql,select-simple-join-three-tables-oracle-sql-128
285,2018-04-21,301,oracle-sql,select-full-outer-join-oracle-sql-129
286,2018-04-21,301,oracle-sql,select-more-about-joins-oracle-sql-130
287,2018-04-21,301,oracle-sql,sql-and-oracle-quiz-oracle-sql-131
288,2018-04-21,301,oracle-sql,sql-and-oracle-quiz-oracle-sql-131
289,2018-05-02,301,oracle-sql,sql-and-oracle-quiz-oracle-sql-131
290,2018-05-02,301,cata-warehouse-concepts,different-approaches-to-build-dw
291,2018-05-02,301,cata-warehouse-concepts,different-approaches-to-build-dw
292,2018-05-04,301,cata-warehouse-concepts,difference-between-dw-and-data-mart
293,2018-05-04,301,cata-warehouse-concepts,dw-maturity-cata-warehouse-concepts-79
294,2018-05-04,301,cata-warehouse-concepts,dw-maturity-cata-warehouse-concepts-79
295,2018-05-07,301,cata-warehouse-concepts,dw-maturity-cata-warehouse-concepts-79
296,2018-05-07,301,cata-warehouse-concepts,data-granularity-cata-warehouse-concepts-80
297,2018-05-07,301,cata-warehouse-concepts,itroduction-to-etl-extract-transfer-and-load
298,2018-05-07,301,cata-warehouse-concepts,extract-process-in-etl-layer-cata
299,2018-05-07,301,cata-warehouse-concepts,extract-scenarios-in-etl-layer
300,2018-05-07,301,cata-warehouse-concepts,transformation-process-in-etl-layer4
301,2018-05-07,301,cata-warehouse-concepts,different-transformations-in-etl-cata
302,2018-05-07,301,cata-warehouse-concepts,data-modeling-in-dw-systems-cata
303,2018-05-07,301,cata-warehouse-concepts,different-transformations-in-etl-cata
304,2018-05-08,301,cata-warehouse-concepts,loading-process-in-etl-layer-cata
305,2018-05-08,301,cata-warehouse-concepts,loading-process-in-etl-layer-cata
306,2018-05-08,301,cata-warehouse-concepts,data-modeling-in-dw-systems-cata
307,2018-05-08,301,cata-warehouse-concepts,difference-between-3rd-nf-and
308,2018-05-08,301,cata-warehouse-concepts,introduction-to-dimensional-modeling
309,2018-05-08,301,cata-warehouse-concepts,star-and-snowflake-schemas-cata
310,2018-05-09,301,cata-warehouse-concepts,star-and-snowflake-schemas-cata
311,2018-05-09,301,cata-warehouse-concepts,star-and-snowflake-schemas-cata
312,2018-05-10,301,cata-warehouse-concepts,difference-between-3rd-nf-and
313,2018-05-10,301,cata-warehouse-concepts,introduction-to-dimensional-modeling
314,2018-05-10,301,cata-warehouse-concepts,difference-between-3rd-nf-and
315,2018-05-10,301,cata-warehouse-concepts,slowly-changing-dimension-scd1
316,2018-05-14,301,cata-warehouse-concepts,slowly-changing-dimension-scd1
317,2018-05-14,301,cata-warehouse-concepts,introduction-to-dimensional-modeling
318,2018-05-14,301,cata-warehouse-concepts,slowly-changing-dimension-scd1
319,2018-05-14,301,cata-warehouse-concepts,slowly-changing-dimension-scd2
320,2018-05-16,301,cata-warehouse-concepts,dw-fact-table-cata-warehouse
321,2018-05-19,301,cata-warehouse-concepts,dw-fact-table-cata-warehouse
322,2018-05-23,301,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
323,2018-05-24,301,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
324,2018-03-29,306,integration-services,conditional-split-and
325,2018-03-29,306,oracle-sql,introduction-to-sql-oracle-sql-102
326,2018-03-29,306,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
327,2018-03-29,306,business-objects,introduction-to-business-objects-file
328,2018-03-29,306,rdbms,introduction-file
329,2018-04-01,306,rdbms,expectation-from-you-file-rdbms-25
330,2018-04-01,306,rdbms,introduction-file
331,2018-04-01,306,oracle-sql,sql-and-oracle-quiz-oracle-sql-131
332,2018-04-03,306,cata-warehouse-concepts,introduction-to-dimensional-modeling
333,2018-04-03,306,cata-warehouse-concepts,data-modeling-in-dw-systems-cata
334,2018-04-03,306,cata-warehouse-concepts,difference-between-3rd-nf-and
335,2018-04-03,306,cata-warehouse-concepts,before-you-learn-dw-cata-warehouse-concepts-70
336,2018-04-03,306,cata-warehouse-concepts,introduction-to-dw-cata-warehouse-concepts-71
337,2018-04-03,306,cata-warehouse-concepts,differences-between-oltp-and-dw
338,2018-04-03,306,cata-warehouse-concepts,dw-architecture-cata-warehouse-concepts-73
339,2018-04-03,306,cata-warehouse-concepts,dw-architecture-cata-warehouse-concepts-73
340,2018-04-03,306,cata-warehouse-concepts,dw-architecture-cata-warehouse-concepts-73
341,2018-04-03,306,cata-warehouse-concepts,dw-architecture-cata-warehouse-concepts-73
342,2018-04-03,306,cata-warehouse-concepts,dw-architecture-cata-warehouse-concepts-73
343,2018-04-03,306,cata-warehouse-concepts,definition-of-dw-part-one-cata
344,2018-04-03,306,cata-warehouse-concepts,definition-of-dw-part-one-cata
345,2018-04-03,306,cata-warehouse-concepts,definition-of-datawarehouse-part-ii
346,2018-04-03,306,cata-warehouse-concepts,definition-of-datawarehouse-part-iii
347,2018-04-03,306,cata-warehouse-concepts,different-approaches-to-build-dw
348,2018-04-03,306,cata-warehouse-concepts,difference-between-dw-and-data-mart
349,2018-04-03,306,cata-warehouse-concepts,dw-maturity-cata-warehouse-concepts-79
350,2018-04-03,306,cata-warehouse-concepts,data-granularity-cata-warehouse-concepts-80
351,2018-04-03,306,cata-warehouse-concepts,itroduction-to-etl-extract-transfer-and-load
352,2018-04-03,306,cata-warehouse-concepts,extract-process-in-etl-layer-cata
353,2018-04-03,306,cata-warehouse-concepts,extract-scenarios-in-etl-layer
354,2018-04-03,306,cata-warehouse-concepts,extract-scenarios-in-etl-layer
355,2018-04-03,306,cata-warehouse-concepts,extract-scenarios-in-etl-layer
356,2018-04-03,306,cata-warehouse-concepts,transformation-process-in-etl-layer4
357,2018-04-03,306,cata-warehouse-concepts,different-transformations-in-etl-cata
358,2018-04-03,306,cata-warehouse-concepts,data-modeling-in-dw-systems-cata
359,2018-04-03,306,cata-warehouse-concepts,difference-between-3rd-nf-and
360,2018-04-03,306,cata-warehouse-concepts,introduction-to-dimensional-modeling
361,2018-04-03,306,cata-warehouse-concepts,star-and-snowflake-schemas-cata
362,2018-04-03,306,cata-warehouse-concepts,slowly-changing-dimension-scd1
363,2018-04-03,306,cata-warehouse-concepts,slowly-changing-dimension-scd2
364,2018-04-03,306,cata-warehouse-concepts,slowly-changing-dimension-scd3
365,2018-04-03,306,cata-warehouse-concepts,dw-fact-table-cata-warehouse
366,2018-04-04,306,cata-warehouse-concepts,data-modeling-in-dw-systems-cata
